source_platform,source_tag,rank,wallet,pnl_usd,source_url,note
pumpfun,gmgn_launchpad_smart,152,BBvCUAvUJgpdPub1PqGzeXSBxuj99zgGnfoEJq9k6bsM,37674.491590896934,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=6020
pumpfun,pumpfun_pnl_leaderboard,153,FqamE7xrahg7FEWoByrx1o8SeyHt44rpmE6ZQfT7zrve,37658.20828027246,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 78 is by net pnlUsd=38068.273454887094; stored value is realizedPnlUsd). username=EustazZ
pumpfun,pumpfun_pnl_leaderboard,154,FtJ4yajd6fPcvFdtEsAoUukcUn6nD1qhEFevSQDcauHz,36184.551253728605,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 30 is by net pnlUsd=73767.1318284176; stored value is realizedPnlUsd). username=cashmaxing
pumpfun,gmgn_launchpad_smart,155,BCnqsPEtA1TkgednYEebRpkmwFRJDCjMQcKZMMtEdArc,35855.27406631249,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3993
pumpfun,pumpfun_pnl_leaderboard,156,EgYa22bNrcQGRJny4rGJz8eJe5CSFKtXEqB9qPQQGN9p,35815.21857468565,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 81 is by net pnlUsd=35815.21867966347; stored value is realizedPnlUsd). username=Uncquant
pumpfun,pumpfun_pnl_leaderboard,157,FdSShBiR1nBtxQzhwNMszyRdcvMVLiAeVraJLvERERZL,35584.249124061025,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 82 is by net pnlUsd=35651.46096640064; stored value is realizedPnlUsd). username=element69420
pumpfun,pumpfun_pnl_leaderboard,158,8R8q7Hp4T6mjypuFRGwc1mPaiEEbBq1Ri4nmskoHq2XA,35575.27437966965,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 49 is by net pnlUsd=54222.310139793444; stored value is realizedPnlUsd). username=turbosealdiagon
pumpfun,gmgn_launchpad_smart,159,9iaawVBEsFG35PSwd4PahwT8fYNQe9XYuRdWm872dUqY,35342.9043026963,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=2110
pumpfun,gmgn_launchpad_smart,160,4GH1YzJPTX5ggpL8smF1kjbYdfUBHULvj6y5zFLahcqV,34654.202133422164,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=8324
pumpfun,pumpfun_pnl_leaderboard,161,HNHYoSBUakcJog6rXRXGRBEcs4L2YvwyYJZTKqVonBtM,34366.71848711253,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=monthly,pump.fun public PnL leaderboard 30d (on-site rank 54 is by net pnlUsd=240009.68051937202; stored value is realizedPnlUsd). username=Painkillerbill
pumpfun,gmgn_launchpad_smart,162,DsqdUPgAtH94nYEeqmCd6DKCUEAZAc5tCtjEQQEoc8Gk,34301.90859444599,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=9433
pumpfun,pumpfun_pnl_leaderboard,163,68XiYbqQedUbV1EboBhtZDtTTzX4vwUBzKB6rbUGPvHj,34270.419192544,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=daily,pump.fun public PnL leaderboard 24h (on-site rank 8 is by net pnlUsd=119700.5629725506; stored value is realizedPnlUsd). username=fakejoji
pumpfun,pumpfun_pnl_leaderboard,164,6qudAN2kV8mtCcYJxb5QQ6Vr15itdHHdeVbYm99NKMhy,33963.35828390392,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 77 is by net pnlUsd=38659.631824558295; stored value is realizedPnlUsd). username=thedetective
pumpfun,pumpfun_pnl_leaderboard,165,CuDe51GPh5qGsmYBJDxSsufhQQhA618uDbkaXFZ4pztL,33739.1505413275,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 92 is by net pnlUsd=32600.983547212192; stored value is realizedPnlUsd). username=Henrys0x
pumpfun,gmgn_launchpad_smart,166,456xjxMrRKcp5odo8B1McWiTbvTUffFi5iCV1Ky9Sft7,33548.15191918519,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=9221
pumpfun,gmgn_launchpad_smart,167,6EDaVsS6enYgJ81tmhEkiKFcb4HuzPUVFZeom6PHUqN3,33302.439815039,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1374
pumpfun,pumpfun_pnl_leaderboard,168,FhwFLN5EtYtuUHmetiVxNCBd1tEitFvWwQq1XyizaYMA,33234.985618283456,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 100 is by net pnlUsd=30986.589115576295; stored value is realizedPnlUsd). username=FaZeBlaze
pumpfun,gmgn_launchpad_smart,169,6TAXiK1fT87LrYNWd4Likpe9hkXHreLyCNvUCBVR1uVK,33211.53803893534,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3510
pumpfun,gmgn_launchpad_smart,170,ASVzakePP6GNg9r95d4LPZHJDMXun6L6E4um4pu5ybJk,33006.411746814665,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1747
pumpfun,gmgn_launchpad_smart,171,7p4AkPb9AQHhzmUHF2kUaHdXp2xizrUnmn7vQw9D4GXD,32444.939704620512,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3062
pumpfun,gmgn_launchpad_smart,172,2uok62s66Est64acAN1go4Bstkq6tAiKd2dY2gaedoC7,32305.39781490774,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1364
pumpfun,pumpfun_pnl_leaderboard,173,2Nbr48AgAEB2t15w7shmEhcQXsfnMC8LwJftvnuXUh5U,31697.48581602623,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=daily,pump.fun public PnL leaderboard 24h (on-site rank 32 is by net pnlUsd=36640.19618211953; stored value is realizedPnlUsd). username=CryptoNite__
pumpfun,pumpfun_pnl_leaderboard,174,2ce9tZ9h6oeuMpgNbGejRTCP7J7xGPkoRY3rLPvHPb9b,31607.073077885914,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 93 is by net pnlUsd=32340.04827028096; stored value is realizedPnlUsd). username=gibblerish
pumpfun,pumpfun_pnl_leaderboard,175,7g5CJ754NboeY6D44MDdGwQmVX4Fvu59Q47c9ZKLPMkE,31546.046741066384,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 95 is by net pnlUsd=31568.370639490542; stored value is realizedPnlUsd). username=bestcook
pumpfun,gmgn_launchpad_smart,176,9fXtvqrA8CUhyhmxSK2K8HbPE3y1V5xqXRB3AXkCG66H,31518.59634310834,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3457
pumpfun,gmgn_launchpad_smart,177,Hw5UKBU5k3YudnGwaykj5E8cYUidNMPuEewRRar5Xoc7,31506.359841930247,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3636
pumpfun,pumpfun_pnl_leaderboard,178,H9TMtTxBL84rqpX8uqC3TpTgM9BmE3bJDPzStFk8U1Th,31331.03872485004,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=daily,pump.fun public PnL leaderboard 24h (on-site rank 38 is by net pnlUsd=31440.688182638693; stored value is realizedPnlUsd). username=mrblankface
pumpfun,gmgn_launchpad_smart,179,43C9gHfJ7YgqKv5ft3hodFgumydv1nEiNHD1PuANufk5,31312.70521463908,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=608
pumpfun,gmgn_launchpad_smart,180,2b2N2p7xCS9ibDqxwYgXpDSTniJwwye7n93WYuzmr74s,31117.025012217404,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3960
pumpfun,gmgn_launchpad_smart,181,Dwo2kj88YYhwcFJiybTjXezR9a6QjkMASz5xXD7kujXC,30556.13943623561,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=10282
pumpfun,gmgn_launchpad_smart,182,5LHeuffAzuCnUGtKrujYzz3SiX6SBCzSvhjLemWExniV,30296.71265630641,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=2738
pumpfun,gmgn_launchpad_smart,183,ALJ4P5QNyHeLEjpKGmA1eUfJHSEGQMjY8HLnDkSgjczb,29823.19193542307,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=936
pumpfun,pumpfun_pnl_leaderboard,184,HWJVT35ZfpHUJV9bbX3FkUPZLugGQLTj9bSa38YxWE5P,28779.437181247085,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 44 is by net pnlUsd=57396.626394657826; stored value is realizedPnlUsd). username=phatnspecs
pumpfun,gmgn_launchpad_smart,185,HtbpbQuhYVUm6GhfkV2ToPQyw1LPMoYV1Se8BegsTEJb,28361.884636073617,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=501
pumpfun,gmgn_launchpad_smart,186,MobS6L5HhVJtxpeafDgREsweWFh53xFoUeP9pgbaDSf,28181.55167466491,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3716
pumpfun,gmgn_launchpad_smart,187,CLiXvfYSJtG5SJTCWyLvXKtDag9pJiA4vSWZGgSKP19X,28043.99954297728,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=838
pumpfun,pumpfun_mayhem,188,34Kq3jEpUxjr41CCE9ot6nSgdANgvqA44hLpYwuPHTB6,26932.198261778536,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.2692 volumeUsd=531889.782101217
pumpfun,gmgn_launchpad_smart,189,12PPVhB8jC9pq5bfcbf9VZcptmXuvsAFyeH8VK7L93zq,26285.265197597502,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3661
pumpfun,gmgn_launchpad_smart,190,FaPByELH1kQ4Ku5ApPLaq666c2xTpjazkMVDkWXxaT8e,26242.70661065228,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=2073
pumpfun,gmgn_launchpad_smart,191,6xX7LudE5AqnTUc8dJJfzuarkSc6WMw7qRHgQXUdWauJ,25852.784076093343,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=2637
pumpfun,gmgn_launchpad_smart,192,EFadfqMJRxpHF7KAU5qy5Bsukf1yyQKMg5iEJxAKaQic,25843.17863022117,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=464
pumpfun,gmgn_launchpad_smart,193,CXoUJHtBGnuNR6zJ3zm8nTnNzCwXxFViXh29d1kTJQmK,25760.33260900064,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1420
pumpfun,gmgn_launchpad_smart,194,CDkVHiRu363Atxe9Hv1a8zgWEtZn4G1xNyuqWb9iJ5Xt,25618.19331534841,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=2820
pumpfun,pumpfun_pnl_leaderboard,195,2omVC16AduiQQZn36yF5pwZtRJ7UQrtmuiriEpD5YTir,25427.064755823434,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 76 is by net pnlUsd=38671.48727067496; stored value is realizedPnlUsd). username=itsmigglsol
pumpfun,gmgn_launchpad_smart,196,Nsgx8SAf9jSmwqewSttpXbEKAHSPZPae2gFLfj6Yu44,25300.682474948702,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3634
pumpfun,gmgn_launchpad_smart,197,8DGbkGgQewL9mx4aXzZCUChr7hBVXvPK9fYqSqc7Ajpn,25107.178099146684,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=4737
pumpfun,gmgn_launchpad_smart,198,5JKuCasyk9JbMrf6mRynr5XQXX9CVQQ3yv6MGDCsRJvJ,25070.056211439456,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3895
pumpfun,gmgn_launchpad_smart,199,75GMVrr2xfgAeybuNg1VMHqFE3GTFJLzEHo6xC4MwUzF,25011.61022251387,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1753
pumpfun,gmgn_launchpad_smart,200,GgbCFRHHAPv5i1fqt1D1buf8FPNA31oKrkZvXDyZymsT,24984.188023164777,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=10097
pumpfun,gmgn_launchpad_smart,201,CUq1PMDoQdiQo3j2HTkzg89yn1tPPxYEMZVKKKZhDTp5,24827.32854400862,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1264
pumpfun,gmgn_launchpad_smart,202,AT6BxULgoH8Koo9PhNNLTKkhJMU8ErJ1qFVjzaX94ZnN,24794.89888145554,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1601
pumpfun,gmgn_launchpad_smart,203,catK9v3gp2dd32bkUxDEst4BarwDoCL3pkFfVoVjcgi,24701.497713819765,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=2865
pumpfun,gmgn_launchpad_smart,204,J485YzQjuJPLYoFEYjrjxd7NAoLHTiyUU63JwK7kLxRr,24529.85869413708,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=3713
pumpfun,gmgn_launchpad_smart,205,FjkwfPK91zbRKNZVRBEhz99EdjF46ytW8E95djHdG4RX,24340.93483534931,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1726
pumpfun,pumpfun_pnl_leaderboard,206,69L2WTNnoERpAajxRsMudiMRSQf49GQA9JsDncdVBG6M,24105.571227411987,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 61 is by net pnlUsd=47363.21295250417; stored value is realizedPnlUsd). username=MojoDojoBros
pumpfun,gmgn_launchpad_smart,207,5zwN9NQei4fctQ8AfEk67PVoH1jSCSYCpfYkeamkpznj,23301.520824690288,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1192
pumpfun,gmgn_launchpad_smart,208,q4fQ3ajnoZjCu2rx15zZvbt8BK3FfnCHTeFJUGPLmt1,23269.37508966291,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=11292
pumpfun,gmgn_launchpad_smart,209,EGoc9pvePyRBTZPpK8Er2od9UTUv6TkUW5QdBm4jccyB,23167.808455419028,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=511
pumpfun,gmgn_launchpad_smart,210,DNio5ketGczp2dsB3jJCm3XNsRETaAM87q3YVMPA5F9z,23167.109276747065,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=8399
pumpfun,gmgn_launchpad_smart,211,BSRfpjG5ei1aAWG3X92ZYE1AsGZDzuXDMdZbxXX6z4Wv,22824.602171526938,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=11368
pumpfun,pumpfun_pnl_leaderboard,212,DE9pkgHPrhqk7fLybvK5nVoQFJ24LhhmjEp9o7Azdx4V,22771.199355992092,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 80 is by net pnlUsd=36569.004158849064; stored value is realizedPnlUsd). username=y4su0
pumpfun,gmgn_launchpad_smart,213,7RHyeNJDks7BgRV1mSvdtcqVKYow8NZTUqvjCmZA1AjS,22431.660853485897,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1332
pumpfun,gmgn_launchpad_smart,214,HtQcCSsdLCK3dzEADTck3sDGhtJRk9pTd9yz6wAfTGTc,22221.38081817045,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1287
pumpfun,pumpfun_pnl_leaderboard,215,72Ynf335QktDvdFEwNHJqoYmzGQpTzmj6wfZuB4puBGT,21850.024163472845,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 22 is by net pnlUsd=86171.16831281499; stored value is realizedPnlUsd). username=serpintaxt
pumpfun,gmgn_launchpad_smart,216,3cvqcYniFgLv5xG1Dftb5zdYQyyenjcrfjCRG9jqf1T1,19920.946896966627,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1933
pumpfun,pumpfun_pnl_leaderboard,217,EsWPRA4dhxJ7eQmmt3Ti7J2sNk9E6y3KibCVw7DpYEpz,19731.261132632924,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 90 is by net pnlUsd=33528.87557327639; stored value is realizedPnlUsd). username=Wolfie_On_Sol
pumpfun,pumpfun_mayhem,218,9YdtQaDhsNwxSJaZ39HLCCMCVjgMNQscbd9f3UbqmFfB,19716.863485105783,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.2297 volumeUsd=204360.12403911413
pumpfun,gmgn_launchpad_smart,219,6P7CnmFbHB2Bs2ze6r7Jdakte4VT9TW1kDcmpwArjw7i,19536.16365232663,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=677
pumpfun,gmgn_launchpad_smart,220,FSAmbD6jm6SZZQadSJeC1paX3oTtAiY9hTx1UYzVoXqj,19339.120908456727,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=628
pumpfun,gmgn_launchpad_smart,221,6eZ5nZpgyYgjRPcJvormHFVgp6e9q5KtSBKT7kwcEmH7,18679.96657110302,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=429
pumpfun,pumpfun_pnl_leaderboard,222,3kDGnCvAmUF3EjdbMkF42ocL1SStNDKxaUNPA1WpRf5z,18622.371792121565,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 62 is by net pnlUsd=46543.123713629255; stored value is realizedPnlUsd). username=_smokey
pumpfun,gmgn_launchpad_smart,223,67Nwfi9hgwqhxGoovT2JGLU67uxfomLwQAWncjXXzU6U,18493.303152861758,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=5910
pumpfun,gmgn_launchpad_smart,224,9QF9hmdrUyMzkvZBmYvHarR6rG31EitzQv3dKEQVF723,18088.698897507973,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=5764
pumpfun,pumpfun_mayhem,225,JDd3hy3gQn2V982mi1zqhNqUw1GfV2UL6g76STojCJPN,18066.350867441088,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.3869 volumeUsd=1298420.2599711337
pumpfun,pumpfun_pnl_leaderboard,226,FL4j8EEMAPUjrvASnqX7VdpWZJji1LFsAxwojhpueUYt,17479.87919003854,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=weekly,pump.fun public PnL leaderboard 7d (on-site rank 70 is by net pnlUsd=39411.78389501322; stored value is realizedPnlUsd). username=bizzy
pumpfun,pumpfun_pnl_leaderboard,227,EtyHwLDfAi9E24Qw41xFUW8WtQ3NxajxJA2yaaUASR5a,17474.28619504173,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=daily,pump.fun public PnL leaderboard 24h (on-site rank 79 is by net pnlUsd=17812.86293147555; stored value is realizedPnlUsd). username=DameWebThree
pumpfun,pumpfun_pnl_leaderboard,228,BxMvZfRDREfLMZMaUdz9p9gHyk7QkXGZN8igqZeFniPd,16501.897251403003,https://frontend-api-v3.pump.fun/pnl-leaderboard?period=monthly,pump.fun public PnL leaderboard 30d (on-site rank 88 is by net pnlUsd=129341.12777834355; stored value is realizedPnlUsd). username=akinwhale46226
pumpfun,gmgn_launchpad_smart,229,6gscYx2E71DEEJpu2LLZTkXKXPDbPatJHEmKKJjGuCPT,16366.595012401569,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=468
pumpfun,gmgn_launchpad_smart,230,2MbdFYTJZTLcCYpJh6HEKVy9eY2X46mrF3Y2VroAD3Xd,16280.512054201967,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=1172
pumpfun,gmgn_launchpad_smart,231,HVLzZzvVZq15bMEQ166pwa7wDKG12r2oew2K8yonQDJb,16066.67216297965,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=801
pumpfun,gmgn_launchpad_smart,232,Ef5V791gyNVznWjorST6wHDQVrDKGhKKVfrRQ1ohZEjm,15901.423311911221,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=6687
pumpfun,gmgn_launchpad_smart,233,4sgd7efDkAWuZWE9BYHLyXHuPu8V8DmvvZro45BN8mdm,15313.98132730425,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=827
pumpfun,pumpfun_mayhem,234,5cytp5CRc34XfbFFfoBafFRdxmAUjERgrqqfKJiy2cF5,15240.896696496924,https://frontend-api-v3.pump.fun/mayhem/top-traders?window=7d,pump.fun Mayhem top traders 7d by realisedPnlUsd; winRate=0.375 volumeUsd=371318.2410156971
pumpfun,gmgn_launchpad_smart,235,3xGezFkC4hxLLa11KJ7C2HfvHukmukprrAQa29zUy1rd,15052.857037445956,https://github.com/nirholas/kol-quest/blob/main/site/data/solwallets.json,GMGN Solana launchpad_smart snapshot captured 2026-03-09 (kol-quest interceptor); realized_profit_30d USD; txs_30d=5376
